time,ID,x,y
0.9,1,1.44,1.04
1.4,0,-1.23,-0.77
1.4,1,1.21,0.80
2.0,0,-1.03,-0.48
2.0,1,0.99,0.52
2.5,0,-0.85,-0.17
2.5,1,0.79,0.22
3.1,0,-0.65,0.13
3.1,1,0.61,-0.09
3.6,0,-0.40,0.38
3.6,1,0.37,-0.35
4.2,0,-0.10,0.59
4.2,1,0.09,-0.58
4.7,0,0.22,0.73
4.7,1,-0.22,-0.75
5.3,0,0.57,0.81
5.3,1,-0.57,-0.85
5.8,0,0.92,0.88
5.8,1,-0.92,-0.92
0.2,0,-1.17,-1.61
0.2,1,1.17,1.61
0.8,0,-1.08,-1.48
0.8,1,1.08,1.48
1.3,0,-0.92,-1.22
1.3,1,0.93,1.21
1.9,0,-0.77,-0.90
1.9,1,0.78,0.89
2.4,0,-0.66,-0.57
2.4,1,0.67,0.55
3.0,0,-0.58,-0.22
3.0,1,0.59,0.21
3.5,0,-0.48,0.12
3.5,1,0.49,-0.13
4.1,0,-0.33,0.45
4.1,1,0.32,-0.45
4.6,0,-0.11,0.73
4.6,1,0.10,-0.73
5.1,0,0.16,0.96
5.1,1,-0.17,-0.96
5.7,0,0.46,1.15
5.7,1,-0.48,-1.14
0.1,0,-0.62,-1.90
0.1,1,0.62,1.90
0.7,0,-0.58,-1.78
0.7,1,0.57,1.78
1.2,0,-0.47,-1.52
1.2,1,0.45,1.52
1.8,0,-0.34,-1.19
1.8,1,0.32,1.19
2.3,0,-0.24,-0.86
2.3,1,0.23,0.85
2.8,0,-0.20,-0.50
2.8,1,0.20,0.50
3.4,0,-0.24,-0.15
3.4,1,0.24,0.14
3.9,0,-0.22,0.21
3.9,1,0.21,-0.22
4.5,0,-0.15,0.56
4.5,1,0.13,-0.57
5.0,0,0.00,0.88
5.0,1,-0.02,-0.89
5.6,0,0.19,1.19
5.6,1,-0.22,-1.19
0.1,0,-0.00,-1.99
0.1,1,0.00,1.99
0.7,0,0.00,-1.86
0.7,1,0.00,1.86
1.2,0,-0.00,-1.56
1.2,1,0.04,1.57
1.8,0,-0.03,-1.21
1.8,1,0.11,1.22
2.3,0,-0.09,-0.86
2.3,1,0.20,0.88
2.9,0,-0.17,-0.52
2.9,1,0.32,0.55
3.4,0,-0.29,-0.18
3.4,1,0.43,0.21
4.0,0,-0.35,0.17
4.0,1,0.47,-0.15
4.5,0,-0.36,0.53
4.5,1,0.45,-0.51
5.1,0,-0.29,0.88
5.1,1,0.37,-0.86
5.6,0,-0.17,1.22
5.6,1,0.24,-1.19
0.1,0,0.62,-1.89
0.1,1,-0.62,1.90
0.7,0,0.57,-1.77
0.7,1,-0.59,1.80
1.2,0,0.41,-1.53
1.2,1,-0.48,1.55
1.8,0,0.18,-1.25
1.8,1,-0.29,1.24
2.3,0,-0.06,-0.99
2.3,1,-0.08,0.95
2.9,0,-0.30,-0.72
2.9,1,0.14,0.68
3.4,0,-0.49,-0.41
3.4,1,0.35,0.38
0.2,0,1.16,-1.60
0.2,1,-1.16,1.60
0.8,0,1.07,-1.48
0.8,1,-1.07,1.47
1.3,0,0.85,-1.25
1.3,1,-0.87,1.22
1.9,0,0.58,-1.01
1.9,1,-0.62,0.97
2.4,0,0.31,-0.79
2.4,1,-0.36,0.72
3.0,0,0.00,-0.60
3.0,1,-0.07,0.52
3.5,0,-0.27,-0.37
3.5,1,0.22,0.31
4.1,0,-0.50,-0.09
4.1,1,0.47,0.05
4.6,0,-0.68,0.22
4.6,1,0.66,-0.25
5.2,0,-0.80,0.54
5.2,1,0.80,-0.57
5.7,0,-0.91,0.88
5.7,1,0.92,-0.91
0.2,0,1.60,-1.17
0.2,1,-1.60,1.17
0.8,0,1.48,-1.07
0.8,1,-1.47,1.08
1.3,0,1.22,-0.90
1.3,1,-1.21,0.91
1.9,0,0.91,-0.72
1.9,1,-0.89,0.75
2.4,0,0.58,-0.58
2.4,1,-0.56,0.62
3.0,0,0.25,-0.47
3.0,1,-0.23,0.51
3.5,0,-0.09,-0.35
3.5,1,0.11,0.39
4.1,0,-0.41,-0.18
4.1,1,0.42,0.21
4.6,0,-0.69,0.04
4.6,1,0.70,-0.01
5.2,0,-0.93,0.31
5.2,1,0.93,-0.28
5.7,0,-1.15,0.59
5.7,1,1.15,-0.57
0.2,0,1.89,-0.61
0.2,1,-1.89,0.61
0.8,0,1.74,-0.56
0.8,1,-1.74,0.56
1.3,0,1.46,-0.44
1.3,1,-1.46,0.43
1.9,0,1.12,-0.35
1.9,1,-1.13,0.33
2.4,0,0.76,-0.31
2.4,1,-0.77,0.27
3.0,0,0.41,-0.30
3.0,1,-0.42,0.26
3.5,0,0.05,-0.31
3.5,1,-0.06,0.27
4.1,0,-0.31,-0.25
4.1,1,0.29,0.21
4.6,0,-0.64,-0.13
4.6,1,0.63,0.10
5.2,0,-0.95,0.05
5.2,1,0.94,-0.08
5.7,0,-1.26,0.23
5.7,1,1.25,-0.26
0.2,0,1.98,0.00
0.2,1,-1.98,-0.00
0.8,0,1.82,-0.00
0.8,1,-1.82,-0.00
1.3,0,1.50,-0.01
1.3,1,-1.51,-0.00
1.9,0,1.15,-0.07
1.9,1,-1.15,0.03
2.4,0,0.81,-0.16
2.4,1,-0.81,0.12
3.0,0,0.48,-0.30
3.0,1,-0.48,0.25
3.5,0,0.16,-0.44
3.5,1,-0.15,0.40
4.1,0,-0.19,-0.52
4.1,1,0.20,0.48
4.6,0,-0.55,-0.52
4.6,1,0.55,0.49
5.2,0,-0.90,-0.43
5.2,1,0.90,0.41
5.7,0,-1.23,-0.32
5.7,1,1.24,0.30
0.1,0,1.90,0.62
0.1,1,-1.90,-0.62
0.7,0,1.78,0.57
0.7,1,-1.78,-0.57
1.2,0,1.53,0.44
1.2,1,-1.54,-0.44
1.7,0,1.24,0.25
1.7,1,-1.26,-0.23
2.3,0,0.96,0.03
2.3,1,-0.98,-0.00
2.8,0,0.69,-0.21
2.8,1,-0.71,0.24
3.4,0,0.38,-0.40
3.4,1,-0.41,0.42
0.1,0,1.61,1.17
0.1,1,-1.61,-1.17
0.7,0,1.51,1.09
0.7,1,-1.51,-1.09
1.2,0,1.31,0.88
1.2,1,-1.31,-0.89
1.8,0,1.10,0.59
1.8,1,-1.09,-0.61
2.3,0,0.91,0.29
2.3,1,-0.90,-0.31
2.9,0,0.74,-0.02
2.9,1,-0.72,-0.00
3.4,0,0.49,-0.28
3.4,1,-0.48,0.27
4.0,0,0.19,-0.48
4.0,1,-0.19,0.47
4.5,0,-0.14,-0.61
4.5,1,0.14,0.61
5.1,0,-0.49,-0.69
5.1,1,0.49,0.69
5.6,0,-0.83,-0.77
5.6,1,0.82,0.79
6.2,0,-1.17,-0.84
6.2,1,1.14,0.94
0.5,0,1.12,1.54
0.5,1,-1.12,-1.54
1.1,0,0.99,1.32
1.1,1,-0.98,-1.32
1.6,0,0.84,1.00
1.6,1,-0.81,-1.01
2.2,0,0.73,0.66
2.2,1,-0.67,-0.68
2.7,0,0.64,0.32
2.7,1,-0.58,-0.34
3.3,0,0.53,-0.02
3.3,1,-0.48,0.00
3.8,0,0.37,-0.33
3.8,1,-0.33,0.33
4.4,0,0.14,-0.61
4.4,1,-0.11,0.62
4.9,0,-0.14,-0.84
4.9,1,0.16,0.85
5.5,0,-0.44,-1.02
5.5,1,0.45,1.04
6.0,0,-0.77,-1.16
6.0,1,0.78,1.20
0.4,0,0.60,1.84
0.4,1,-0.60,-1.84
1.0,0,0.51,1.63
1.0,1,-0.51,-1.63
1.5,0,0.38,1.32
1.5,1,-0.37,-1.31
2.1,0,0.30,0.97
2.1,1,-0.29,-0.96
2.6,0,0.26,0.62
2.6,1,-0.26,-0.61
3.2,0,0.27,0.26
3.2,1,-0.27,-0.26
3.7,0,0.26,-0.10
3.7,1,-0.25,0.10
4.3,0,0.18,-0.45
4.3,1,-0.18,0.45
4.8,0,0.05,-0.78
4.8,1,-0.04,0.78
5.4,0,-0.14,-1.08
5.4,1,0.14,1.09
5.9,0,-0.33,-1.38
5.9,1,0.33,1.39
0.5,0,0.00,1.91
0.5,1,0.00,-1.91
1.1,0,0.00,1.65
1.1,1,-0.00,-1.65
1.6,0,0.04,1.30
1.6,1,-0.03,-1.30
2.2,0,0.12,0.96
2.2,1,-0.11,-0.96
2.7,0,0.24,0.63
2.7,1,-0.23,-0.62
3.3,0,0.38,0.30
3.3,1,-0.37,-0.29
3.8,0,0.47,-0.05
3.8,1,-0.45,0.06
4.4,0,0.49,-0.41
4.4,1,-0.47,0.42
4.9,0,0.44,-0.76
4.9,1,-0.41,0.77
5.5,0,0.33,-1.10
5.5,1,-0.31,1.11
6.0,0,0.19,-1.43
6.0,1,-0.18,1.45
0.5,0,-0.59,1.82
0.5,1,0.59,-1.82
1.1,0,-0.48,1.60
1.1,1,0.46,-1.59
1.6,0,-0.27,1.31
1.6,1,0.24,-1.32
2.2,0,-0.04,1.04
2.2,1,0.00,-1.05
2.8,0,0.20,0.77
2.8,1,-0.24,-0.79
3.3,0,0.39,0.47
3.3,1,-0.42,-0.48
3.9,0,0.53,0.14
3.9,1,-0.55,-0.14
0.6,0,-1.12,1.54
0.6,1,1.12,-1.54
1.1,0,-0.94,1.35
1.1,1,0.93,-1.37
1.7,0,-0.66,1.12
1.7,1,0.65,-1.16
2.2,0,-0.37,0.91
2.2,1,0.35,-0.96
2.8,0,-0.07,0.73
2.8,1,0.04,-0.78
3.3,0,0.21,0.51
3.3,1,-0.24,-0.55
3.9,0,0.45,0.23
3.9,1,-0.46,-0.27
4.4,0,0.63,-0.07
4.4,1,-0.63,0.03
5.0,0,0.76,-0.40
5.0,1,-0.76,0.37
5.5,0,0.87,-0.74
5.5,1,-0.85,0.71
6.1,0,0.97,-1.08
6.1,1,-0.96,1.05
0.4,0,-1.57,1.14
0.4,1,1.57,-1.14
1.0,0,-1.38,1.03
1.0,1,1.39,-1.02
1.5,0,-1.08,0.87
1.5,1,1.08,-0.85
2.1,0,-0.74,0.74
2.1,1,0.75,-0.72
2.6,0,-0.40,0.65
2.6,1,0.41,-0.63
3.2,0,-0.05,0.55
3.2,1,0.06,-0.54
3.7,0,0.26,0.37
3.7,1,-0.25,-0.36
4.3,0,0.51,0.13
4.3,1,-0.51,-0.12
4.8,0,0.72,-0.16
4.8,1,-0.73,0.17
5.4,0,0.92,-0.46
5.4,1,-0.92,0.46
5.9,0,1.13,-0.74
5.9,1,-1.16,0.73
0.4,0,-1.85,0.60
0.4,1,1.85,-0.60
1.0,0,-1.65,0.54
1.0,1,1.64,-0.53
1.5,0,-1.32,0.43
1.5,1,1.31,-0.43
2.1,0,-0.97,0.38
2.1,1,0.96,-0.38
2.6,0,-0.61,0.38
2.6,1,0.60,-0.38
3.2,0,-0.26,0.41
3.2,1,0.25,-0.42
3.7,0,0.10,0.42
3.7,1,-0.11,-0.42
4.3,0,0.45,0.36
4.3,1,-0.45,-0.36
4.8,0,0.78,0.22
4.8,1,-0.78,-0.22
5.4,0,1.07,0.02
5.4,1,-1.08,-0.02
5.9,0,1.36,-0.20
5.9,1,-1.37,0.20
0.3,0,-1.98,-0.00
0.3,1,1.96,0.00
0.9,0,-1.80,0.00
0.9,1,1.76,0.00
1.4,0,-1.47,0.01
1.4,1,1.43,0.00
2.0,0,-1.12,0.07
2.0,1,1.07,-0.04
2.5,0,-0.78,0.17
2.5,1,0.73,-0.14
3.1,0,-0.44,0.27
3.1,1,0.39,-0.25
3.6,0,-0.10,0.38
3.6,1,0.05,-0.35
4.2,0,0.26,0.41
4.2,1,-0.31,-0.38
4.7,0,0.62,0.38
4.7,1,-0.67,-0.34
5.3,0,0.96,0.30
5.3,1,-1.01,-0.25
5.8,0,1.30,0.18
5.8,1,-1.34,-0.13
0.3,0,-1.87,-0.61
0.3,1,1.87,0.61
0.9,0,-1.69,-0.52
0.9,1,1.69,0.54
1.4,0,-1.42,-0.32
1.4,1,1.40,0.39
2.0,0,-1.15,-0.09
2.0,1,1.10,0.20
2.5,0,-0.89,0.15
2.5,1,0.81,-0.02
3.1,0,-0.61,0.37
3.1,1,0.53,-0.23
3.6,0,-0.30,0.55
3.6,1,0.22,-0.42
0.4,0,-1.57,-1.14
0.4,1,1.57,1.14
1.0,0,-1.40,-1.01
1.0,1,1.39,1.01
1.5,0,-1.15,-0.78
1.5,1,1.13,0.78
2.1,0,-0.90,-0.52
2.1,1,0.88,0.53
2.6,0,-0.68,-0.25
2.6,1,0.65,0.26
3.2,0,-0.49,0.05
3.2,1,0.47,-0.04
3.7,0,-0.26,0.32
3.7,1,0.23,-0.31
4.3,0,0.02,0.55
4.3,1,-0.05,-0.54
4.8,0,0.33,0.72
4.8,1,-0.36,-0.71
5.4,0,0.67,0.83
5.4,1,-0.69,-0.83
5.9,0,1.01,0.94
5.9,1,-1.03,-0.93
0.4,0,-1.14,-1.57
0.4,1,1.14,1.57
1.0,0,-1.01,-1.40
1.0,1,1.02,1.39
1.5,0,-0.82,-1.12
1.5,1,0.83,1.10
2.1,0,-0.65,-0.80
2.1,1,0.68,0.78
2.6,0,-0.53,-0.47
2.6,1,0.56,0.44
3.2,0,-0.43,-0.12
3.2,1,0.47,0.10
3.7,0,-0.31,0.21
3.7,1,0.34,-0.23
4.3,0,-0.12,0.52
4.3,1,0.14,-0.54
4.8,0,0.12,0.79
4.8,1,-0.10,-0.80
5.4,0,0.41,1.00
5.4,1,-0.39,-1.01
5.9,0,0.69,1.21
5.9,1,-0.68,-1.21
0.4,0,-0.60,-1.84
0.4,1,0.59,1.83
1.0,0,-0.52,-1.63
1.0,1,0.51,1.61
1.5,0,-0.39,-1.31
1.5,1,0.38,1.30
2.1,0,-0.30,-0.97
2.1,1,0.29,0.95
2.6,0,-0.25,-0.62
2.6,1,0.25,0.60
3.2,0,-0.22,-0.27
3.2,1,0.22,0.25
3.7,0,-0.20,0.09
3.7,1,0.19,-0.11
4.3,0,-0.12,0.44
4.3,1,0.10,-0.45
4.8,0,0.03,0.77
4.8,1,-0.06,-0.77
5.4,0,0.22,1.06
5.4,1,-0.25,-1.07
5.9,0,0.44,1.34
5.9,1,-0.46,-1.36
0.6,0,-0.00,-1.90
0.6,1,0.00,1.90
1.1,0,-0.02,-1.63
1.1,1,0.00,1.63
1.7,0,-0.07,-1.28
1.7,1,0.05,1.28
2.2,0,-0.17,-0.94
2.2,1,0.13,0.93
2.8,0,-0.28,-0.60
2.8,1,0.25,0.60
3.3,0,-0.41,-0.27
3.3,1,0.38,0.26
3.9,0,-0.47,0.08
3.9,1,0.44,-0.09
4.4,0,-0.47,0.44
4.4,1,0.44,-0.45
5.0,0,-0.40,0.79
5.0,1,0.38,-0.80
5.5,0,-0.28,1.13
5.5,1,0.27,-1.14
6.1,0,-0.14,1.46
6.1,1,0.15,-1.48
0.5,0,0.59,-1.82
0.5,1,-0.59,1.81
1.1,0,0.47,-1.59
1.1,1,-0.46,1.59
1.6,0,0.27,-1.30
1.6,1,-0.23,1.32
2.2,0,0.05,-1.02
2.2,1,0.01,1.06
2.7,0,-0.19,-0.76
2.7,1,0.25,0.79
3.3,0,-0.40,-0.47
3.3,1,0.45,0.50
3.8,0,-0.57,-0.15
3.8,1,0.61,0.18
0.3,0,1.15,-1.59
0.3,1,-1.16,1.59
0.9,0,1.03,-1.44
0.9,1,-1.04,1.45
1.4,0,0.78,-1.22
1.4,1,-0.82,1.20
2.0,0,0.49,-1.00
2.0,1,-0.56,0.96
2.5,0,0.19,-0.81
2.5,1,-0.27,0.75
3.1,0,-0.11,-0.63
3.1,1,0.03,0.57
3.6,0,-0.40,-0.42
3.6,1,0.32,0.35
4.2,0,-0.63,-0.14
4.2,1,0.56,0.09
4.7,0,-0.81,0.17
4.7,1,0.75,-0.22
5.3,0,-0.93,0.50
5.3,1,0.87,-0.55
5.8,0,-0.98,0.85
5.8,1,0.94,-0.90
0.2,0,1.60,-1.16
0.2,1,-1.60,1.16
0.8,0,1.46,-1.07
0.8,1,-1.47,1.08
1.3,0,1.18,-0.91
1.3,1,-1.19,0.92
1.9,0,0.86,-0.76
1.9,1,-0.86,0.78
2.4,0,0.52,-0.65
2.4,1,-0.52,0.67
3.0,0,0.18,-0.55
3.0,1,-0.18,0.58
3.5,0,-0.16,-0.44
3.5,1,0.16,0.47
4.1,0,-0.47,-0.26
4.1,1,0.47,0.29
4.6,0,-0.75,-0.03
4.6,1,0.75,0.06
5.2,0,-0.96,0.26
5.2,1,0.97,-0.23
5.7,0,-1.14,0.57
5.7,1,1.16,-0.53
0.2,0,1.89,-0.61
0.2,1,-1.89,0.61
0.8,0,1.74,-0.57
0.8,1,-1.75,0.56
1.3,0,1.45,-0.46
1.3,1,-1.47,0.42
1.9,0,1.11,-0.38
1.9,1,-1.13,0.31
2.4,0,0.75,-0.35
2.4,1,-0.78,0.25
3.0,0,0.39,-0.36
3.0,1,-0.42,0.24
3.5,0,0.04,-0.36
3.5,1,-0.07,0.26
4.1,0,-0.32,-0.30
4.1,1,0.29,0.21
4.6,0,-0.66,-0.18
4.6,1,0.63,0.11
5.2,0,-0.96,0.01
5.2,1,0.94,-0.07
5.7,0,-1.23,0.23
5.7,1,1.22,-0.29
0.2,0,1.98,-0.00
0.2,1,-1.98,0.00
0.8,0,1.81,-0.01
0.8,1,-1.81,0.00
1.3,0,1.49,-0.04
1.3,1,-1.49,0.02
1.9,0,1.14,-0.10
1.9,1,-1.14,0.08
2.4,0,0.80,-0.20
2.4,1,-0.80,0.18
3.0,0,0.47,-0.33
3.0,1,-0.47,0.31
3.5,0,0.13,-0.45
3.5,1,-0.13,0.42
4.1,0,-0.22,-0.49
4.1,1,0.23,0.46
4.6,0,-0.58,-0.47
4.6,1,0.58,0.44
5.2,0,-0.93,-0.38
5.2,1,0.93,0.35
5.7,0,-1.26,-0.24
5.7,1,1.27,0.23
0.2,0,1.89,0.61
0.2,1,-1.89,-0.61
0.8,0,1.74,0.56
0.8,1,-1.74,-0.56
1.3,0,1.47,0.40
1.3,1,-1.48,-0.39
1.9,0,1.18,0.18
1.9,1,-1.19,-0.18
2.4,0,0.91,-0.05
2.4,1,-0.92,0.05
3.0,0,0.64,-0.28
3.0,1,-0.65,0.29
3.5,0,0.32,-0.45
3.5,1,-0.33,0.45
0.2,0,1.60,1.17
0.2,1,-1.60,-1.17
0.8,0,1.47,1.08
0.8,1,-1.47,-1.08
1.3,0,1.23,0.88
1.3,1,-1.23,-0.88
1.9,0,0.98,0.63
1.9,1,-0.98,-0.62
2.4,0,0.76,0.34
2.4,1,-0.76,-0.34
3.0,0,0.57,0.04
3.0,1,-0.58,-0.04
3.5,0,0.38,-0.26
3.5,1,-0.38,0.25
4.1,0,0.13,-0.52
4.1,1,-0.13,0.51
4.6,0,-0.16,-0.72
4.6,1,0.17,0.71
5.2,0,-0.50,-0.86
5.2,1,0.50,0.84
5.7,0,-0.83,-0.97
5.7,1,0.84,0.94
0.2,0,1.17,1.61
0.2,1,-1.17,-1.61
0.8,0,1.08,1.49
0.8,1,-1.08,-1.48
1.3,0,0.91,1.23
1.3,1,-0.92,-1.21
1.9,0,0.75,0.91
1.9,1,-0.78,-0.89
2.4,0,0.63,0.58
2.4,1,-0.67,-0.55
3.0,0,0.55,0.23
3.0,1,-0.59,-0.20
3.5,0,0.44,-0.11
3.5,1,-0.46,0.13
4.1,0,0.28,-0.43
4.1,1,-0.28,0.45
4.6,0,0.06,-0.71
4.6,1,-0.04,0.71
5.2,0,-0.22,-0.93
5.2,1,0.24,0.92
5.7,0,-0.53,-1.11
5.7,1,0.56,1.09
0.1,0,0.62,1.90
0.1,1,-0.62,-1.90
0.7,0,0.58,1.78
0.7,1,-0.58,-1.79
1.2,0,0.48,1.51
1.2,1,-0.46,-1.53
1.8,0,0.38,1.17
1.8,1,-0.34,-1.20
2.3,0,0.34,0.82
2.3,1,-0.28,-0.85
2.9,0,0.35,0.46
2.9,1,-0.28,-0.49
3.4,0,0.38,0.11
3.4,1,-0.32,-0.14
4.0,0,0.31,-0.24
4.0,1,-0.27,0.22
4.5,0,0.17,-0.57
4.5,1,-0.14,0.55
5.1,0,-0.03,-0.87
5.1,1,0.04,0.86
5.6,0,-0.23,-1.16
5.6,1,0.23,1.16
0.1,0,0.00,2.00
0.1,1,-0.00,-2.00
0.7,0,-0.00,1.87
0.7,1,0.00,-1.88
1.2,0,0.00,1.58
1.2,1,-0.00,-1.59
1.8,0,0.05,1.23
1.8,1,-0.05,-1.24
2.3,0,0.13,0.88
2.3,1,-0.14,-0.89
2.9,0,0.26,0.55
2.9,1,-0.27,-0.56
3.4,0,0.38,0.21
3.4,1,-0.39,-0.22
4.0,0,0.43,-0.14
4.0,1,-0.44,0.13
4.5,0,0.39,-0.50
4.5,1,-0.42,0.49
5.1,0,0.29,-0.84
5.1,1,-0.32,0.83
5.6,0,0.16,-1.17
5.6,1,-0.20,1.16
0.1,0,-0.62,1.89
0.1,1,0.62,-1.89
0.7,0,-0.57,1.76
0.7,1,0.57,-1.77
1.2,0,-0.41,1.51
1.2,1,0.43,-1.51
1.8,0,-0.18,1.24
1.8,1,0.21,-1.22
2.3,0,0.06,0.97
2.3,1,-0.01,-0.95
2.9,0,0.29,0.70
2.9,1,-0.25,-0.68
3.4,0,0.46,0.38
3.4,1,-0.43,-0.37
0.1,0,-1.17,1.61
0.1,1,1.17,-1.61
0.7,0,-1.10,1.52
0.7,1,1.10,-1.52
1.2,0,-0.89,1.33
1.2,1,0.89,-1.32
1.8,0,-0.61,1.11
1.8,1,0.61,-1.11
2.3,0,-0.31,0.92
2.3,1,0.31,-0.92
2.9,0,0.00,0.74
2.9,1,-0.00,-0.74
3.4,0,0.29,0.52
3.4,1,-0.29,-0.53
4.0,0,0.55,0.28
4.0,1,-0.55,-0.28
4.5,0,0.75,-0.02
4.5,1,-0.75,0.02
5.1,0,0.88,-0.35
5.1,1,-0.89,0.35
5.6,0,0.97,-0.70
5.6,1,-0.97,0.70
6.2,0,1.00,-1.06
6.2,1,-1.01,1.05
0.5,0,-1.54,1.12
0.5,1,1.54,-1.12
1.1,0,-1.33,0.98
1.1,1,1.33,-0.97
1.6,0,-1.02,0.81
1.6,1,1.03,-0.79
2.2,0,-0.69,0.68
2.2,1,0.70,-0.66
2.7,0,-0.34,0.59
2.7,1,0.35,-0.56
3.3,0,0.00,0.51
3.3,1,0.01,-0.48
3.8,0,0.33,0.37
3.8,1,-0.32,-0.34
4.4,0,0.63,0.17
4.4,1,-0.62,-0.15
4.9,0,0.88,-0.08
4.9,1,-0.87,0.11
5.5,0,1.09,-0.37
5.5,1,-1.08,0.40
6.0,0,1.26,-0.69
6.0,1,-1.26,0.71
0.4,0,-1.84,0.60
0.4,1,1.85,-0.60
1.0,0,-1.64,0.51
1.0,1,1.64,-0.52
1.5,0,-1.32,0.38
1.5,1,1.33,-0.38
2.1,0,-0.97,0.29
2.1,1,0.98,-0.30
2.6,0,-0.62,0.25
2.6,1,0.63,-0.25
3.2,0,-0.27,0.26
3.2,1,0.28,-0.26
3.7,0,0.09,0.25
3.7,1,-0.08,-0.24
4.3,0,0.44,0.17
4.3,1,-0.43,-0.17
4.8,0,0.77,0.04
4.8,1,-0.77,-0.04
5.4,0,1.08,-0.14
5.4,1,-1.08,0.14
5.9,0,1.38,-0.33
5.9,1,-1.37,0.34
0.4,0,-1.93,0.00
0.4,1,1.93,0.00
1.0,0,-1.69,0.01
1.0,1,1.69,0.00
1.5,0,-1.34,0.07
1.5,1,1.34,-0.02
2.1,0,-1.00,0.16
2.1,1,1.00,-0.10
2.6,0,-0.67,0.30
2.6,1,0.66,-0.22
3.2,0,-0.33,0.42
3.2,1,0.33,-0.35
3.7,0,0.02,0.47
3.7,1,-0.02,-0.42
4.3,0,0.38,0.45
4.3,1,-0.38,-0.43
4.8,0,0.72,0.35
4.8,1,-0.73,-0.35
5.4,0,1.05,0.23
5.4,1,-1.06,-0.24
5.9,0,1.40,0.16
5.9,1,-1.41,-0.16
0.4,0,-1.85,-0.60
0.4,1,1.84,0.60
1.0,0,-1.65,-0.51
1.0,1,1.64,0.49
1.5,0,-1.36,-0.31
1.5,1,1.36,0.28
2.1,0,-1.08,-0.10
2.1,1,1.09,0.05
2.6,0,-0.81,0.14
2.6,1,0.82,-0.18
3.2,0,-0.52,0.35
3.2,1,0.52,-0.38
3.7,0,-0.19,0.49
3.7,1,0.19,-0.52
0.4,0,-1.57,-1.14
0.4,1,1.57,1.14
1.0,0,-1.41,-0.99
1.0,1,1.41,0.99
1.5,0,-1.18,-0.73
1.5,1,1.19,0.72
2.1,0,-0.98,-0.45
2.1,1,0.99,0.44
2.6,0,-0.79,-0.14
2.6,1,0.81,0.13
3.2,0,-0.59,0.15
3.2,1,0.61,-0.16
3.7,0,-0.33,0.39
3.7,1,0.34,-0.39
4.3,0,-0.02,0.58
4.3,1,0.03,-0.57
4.8,0,0.31,0.69
4.8,1,-0.31,-0.69
5.4,0,0.65,0.78
5.4,1,-0.65,-0.77
5.9,0,0.98,0.92
5.9,1,-0.98,-0.91
0.3,0,-1.15,-1.59
0.3,1,1.15,1.59
0.9,0,-1.05,-1.42
0.9,1,1.04,1.43
1.4,0,-0.88,-1.13
1.4,1,0.85,1.16
2.0,0,-0.74,-0.81
2.0,1,0.68,0.84
2.5,0,-0.64,-0.46
2.5,1,0.57,0.50
3.1,0,-0.56,-0.12
3.1,1,0.50,0.15
3.6,0,-0.41,0.21
3.6,1,0.36,-0.18
4.2,0,-0.20,0.50
4.2,1,0.16,-0.47
4.7,0,0.07,0.74
4.7,1,-0.10,-0.72
5.3,0,0.36,0.94
5.3,1,-0.39,-0.93
5.8,0,0.64,1.14
5.8,1,-0.66,-1.15
0.3,0,-0.61,-1.87
0.3,1,0.61,1.88
0.9,0,-0.55,-1.70
0.9,1,0.55,1.71
1.4,0,-0.43,-1.39
1.4,1,0.43,1.41
2.0,0,-0.35,-1.05
2.0,1,0.34,1.06
2.5,0,-0.33,-0.69
2.5,1,0.32,0.71
3.1,0,-0.36,-0.34
3.1,1,0.35,0.35
3.6,0,-0.35,0.02
3.6,1,0.35,-0.00
4.2,0,-0.27,0.37
4.2,1,0.28,-0.36
4.7,0,-0.12,0.69
4.7,1,0.14,-0.68
5.3,0,0.08,0.99
5.3,1,-0.06,-0.98
5.8,0,0.25,1.30
5.8,1,-0.25,-1.28
0.3,0,0.00,-1.97
0.3,1,-0.00,1.97
0.9,0,-0.00,-1.78
0.9,1,-0.00,1.77
1.4,0,-0.02,-1.46
1.4,1,0.01,1.44
2.0,0,-0.08,-1.11
2.0,1,0.06,1.10
2.5,0,-0.19,-0.77
2.5,1,0.17,0.76
3.1,0,-0.34,-0.45
3.1,1,0.31,0.43
3.6,0,-0.42,-0.10
3.6,1,0.40,0.08
4.2,0,-0.44,0.26
4.2,1,0.41,-0.28
4.7,0,-0.38,0.61
4.7,1,0.36,-0.63
5.3,0,-0.27,0.95
5.3,1,0.25,-0.97
5.8,0,-0.18,1.30
5.8,1,0.16,-1.31
0.3,0,0.61,-1.87
0.3,1,-0.61,1.87
0.9,0,0.54,-1.70
0.9,1,-0.53,1.68
1.4,0,0.36,-1.42
1.4,1,-0.36,1.40
2.0,0,0.14,-1.14
2.0,1,-0.15,1.11
2.5,0,-0.09,-0.87
2.5,1,0.08,0.84
3.1,0,-0.32,-0.59
3.1,1,0.31,0.56
3.6,0,-0.47,-0.27
3.6,1,0.47,0.24
0.3,0,1.15,-1.59
0.3,1,-1.15,1.59
0.9,0,1.04,-1.43
0.9,1,-1.03,1.44
1.4,0,0.81,-1.18
1.4,1,-0.78,1.21
2.0,0,0.54,-0.95
2.0,1,-0.50,0.99
2.5,0,0.25,-0.74
2.5,1,-0.20,0.80
3.1,0,-0.06,-0.56
3.1,1,0.10,0.61
3.6,0,-0.32,-0.32
3.6,1,0.36,0.35
