time,ID,x,y
3.3,0,0.51,1.61
3.9,0,0.65,1.94
4.4,0,0.71,2.28
5.0,0,0.66,2.63
5.5,0,0.51,2.95
6.1,0,0.29,3.22
6.6,0,0.05,3.48
0.1,0,-0.14,-0.00
0.6,0,-0.25,0.01
1.2,0,-0.50,0.02
1.7,0,-0.82,0.08
2.3,0,-1.14,0.23
2.8,0,-1.42,0.43
3.4,0,-1.70,0.65
3.9,0,-2.03,0.79
4.5,0,-2.36,0.82
5.0,0,-2.71,0.74
5.5,0,-3.00,0.58
6.1,0,-3.26,0.34
6.6,0,-3.49,0.08
0.1,0,0.00,-0.09
0.6,0,0.01,-0.18
1.2,0,0.03,-0.41
1.7,0,-0.00,-0.69
2.3,0,-0.11,-1.01
2.8,0,-0.31,-1.30
3.4,0,-0.57,-1.55
3.9,0,-0.78,-1.83
4.4,0,-0.90,-2.16
5.0,0,-0.92,-2.50
5.5,0,-0.85,-2.84
6.1,0,-0.67,-3.14
6.6,0,-0.42,-3.39
0.1,0,0.08,0.00
0.7,0,0.20,0.02
1.2,0,0.45,0.05
1.8,0,0.73,0.03
2.3,0,1.04,-0.09
2.8,0,1.32,-0.30
3.4,0,1.57,-0.56
3.9,0,1.86,-0.76
4.5,0,2.20,-0.85
5.0,0,2.55,-0.84
5.6,0,2.88,-0.73
6.1,0,3.16,-0.53
6.7,0,3.41,-0.28
0.1,0,-0.01,0.14
0.6,0,-0.04,0.25
1.2,0,-0.13,0.47
1.7,0,-0.18,0.74
2.3,0,-0.14,1.05
2.8,0,-0.01,1.33
3.4,0,0.21,1.58
3.9,0,0.49,1.79
4.4,0,0.76,2.00
5.0,0,0.96,2.28
5.5,0,1.06,2.62
6.1,0,1.04,2.98
6.6,0,0.92,3.29
7.2,0,0.69,3.57
7.7,0,0.41,3.78
0.1,0,-0.10,0.00
0.6,0,-0.20,-0.01
1.2,0,-0.42,-0.05
1.7,0,-0.71,-0.05
2.3,0,-1.03,0.02
2.8,0,-1.34,0.18
3.4,0,-1.60,0.41
3.9,0,-1.85,0.63
4.4,0,-2.14,0.82
5.0,0,-2.47,0.90
5.5,0,-2.83,0.88
6.1,0,-3.15,0.74
6.6,0,-3.41,0.52
7.1,0,-3.65,0.26
0.1,0,0.00,-0.09
0.6,0,0.01,-0.21
1.2,0,0.02,-0.47
1.7,0,-0.03,-0.77
2.3,0,-0.18,-1.07
2.8,0,-0.42,-1.34
3.4,0,-0.64,-1.59
3.9,0,-0.81,-1.90
4.4,0,-0.87,-2.24
5.0,0,-0.81,-2.59
5.5,0,-0.67,-2.90
0.1,0,0.12,0.01
0.7,0,0.23,0.07
1.2,0,0.43,0.21
1.7,0,0.67,0.31
2.3,0,0.95,0.39
2.8,0,1.26,0.41
3.4,0,1.57,0.36
3.9,0,1.82,0.25
0.1,0,0.01,0.11
0.6,0,0.05,0.21
1.2,0,0.17,0.46
1.7,0,0.30,0.77
2.3,0,0.45,1.08
2.8,0,0.64,1.37
3.4,0,0.82,1.68
3.9,0,0.90,2.02
4.5,0,0.90,2.37
5.0,0,0.81,2.70
5.6,0,0.62,2.99
6.1,0,0.37,3.24
6.6,0,0.09,3.46
0.1,0,-0.10,0.00
0.6,0,-0.20,0.03
1.2,0,-0.43,0.13
1.7,0,-0.75,0.26
2.3,0,-1.07,0.40
2.8,0,-1.37,0.57
3.4,0,-1.70,0.69
3.9,0,-2.04,0.74
4.5,0,-2.39,0.71
5.0,0,-2.71,0.59
5.5,0,-3.00,0.40
6.1,0,-3.25,0.15
6.6,0,-3.49,-0.11
0.1,0,-0.01,-0.13
0.6,0,-0.06,-0.24
1.2,0,-0.23,-0.46
1.7,0,-0.42,-0.74
2.3,0,-0.60,-1.03
2.8,0,-0.78,-1.32
3.4,0,-0.92,-1.64
3.9,0,-0.97,-1.98
4.4,0,-0.94,-2.33
5.0,0,-0.81,-2.67
5.5,0,-0.62,-2.95
6.1,0,-0.37,-3.20
6.6,0,-0.10,-3.42
0.1,0,0.08,-0.00
0.6,0,0.18,-0.00
1.2,0,0.42,-0.01
1.7,0,0.73,-0.10
2.3,0,1.04,-0.26
2.8,0,1.33,-0.45
0.1,0,-0.01,0.10
0.7,0,-0.03,0.21
1.2,0,-0.11,0.44
1.8,0,-0.14,0.72
2.3,0,-0.12,1.04
2.8,0,-0.00,1.38
3.4,0,0.20,1.65
3.9,0,0.49,1.85
4.4,0,0.75,2.06
5.0,0,0.95,2.34
5.5,0,1.05,2.69
6.1,0,1.04,3.02
6.6,0,0.91,3.35
7.2,0,0.69,3.63
7.7,0,0.42,3.84
0.1,0,-0.09,-0.00
0.6,0,-0.20,-0.03
1.2,0,-0.43,-0.09
1.7,0,-0.72,-0.10
2.3,0,-1.03,-0.05
2.8,0,-1.35,0.09
3.4,0,-1.61,0.32
3.9,0,-1.84,0.56
4.4,0,-2.13,0.76
5.0,0,-2.47,0.85
5.5,0,-2.81,0.83
6.0,0,-3.13,0.71
6.6,0,-3.41,0.49
7.1,0,-3.65,0.24
0.1,0,-0.01,-0.13
0.6,0,-0.04,-0.22
1.2,0,-0.16,-0.44
1.7,0,-0.32,-0.74
2.3,0,-0.53,-1.04
2.8,0,-0.71,-1.34
3.4,0,-0.85,-1.66
3.9,0,-0.91,-2.01
4.4,0,-0.90,-2.35
5.0,0,-0.80,-2.68
5.5,0,-0.61,-2.98
6.1,0,-0.37,-3.23
6.6,0,-0.10,-3.46
0.1,0,0.11,0.01
0.7,0,0.22,0.04
1.2,0,0.44,0.13
1.7,0,0.71,0.18
2.3,0,1.03,0.15
2.8,0,1.34,0.06
3.4,0,1.58,-0.10
3.9,0,1.80,-0.35
4.4,0,2.03,-0.61
5.0,0,2.34,-0.80
5.5,0,2.67,-0.88
6.1,0,3.01,-0.86
0.1,0,-0.00,0.16
0.7,0,0.00,0.30
1.2,0,0.00,0.54
1.7,0,0.01,0.82
2.3,0,0.11,1.16
2.8,0,0.31,1.46
3.4,0,0.51,1.72
3.9,0,0.73,2.01
4.5,0,0.88,2.32
5.0,0,0.92,2.67
5.5,0,0.84,3.01
6.1,0,0.67,3.30
6.6,0,0.43,3.54
0.1,0,-0.12,0.01
0.7,0,-0.23,0.03
1.2,0,-0.48,0.10
1.7,0,-0.79,0.26
2.3,0,-1.09,0.42
2.8,0,-1.40,0.59
3.4,0,-1.72,0.72
3.9,0,-2.05,0.78
4.4,0,-2.39,0.75
5.0,0,-2.73,0.62
5.5,0,-3.02,0.42
6.1,0,-3.26,0.17
6.6,0,-3.49,-0.09
0.1,0,0.00,-0.11
0.6,0,0.01,-0.22
1.2,0,0.03,-0.47
1.7,0,-0.03,-0.76
2.2,0,-0.18,-1.06
2.8,0,-0.38,-1.36
3.3,0,-0.57,-1.66
3.9,0,-0.76,-1.95
4.4,0,-0.87,-2.28
5.0,0,-0.87,-2.63
5.5,0,-0.75,-2.97
6.1,0,-0.55,-3.24
6.6,0,-0.29,-3.48
0.1,0,0.08,0.00
0.6,0,0.20,0.03
1.2,0,0.45,0.08
1.7,0,0.71,0.10
2.3,0,1.03,0.06
2.8,0,1.37,-0.05
3.4,0,1.62,-0.21
3.9,0,1.85,-0.46
4.4,0,2.11,-0.71
5.0,0,2.42,-0.87
5.5,0,2.76,-0.91
6.1,0,3.10,-0.85
6.6,0,3.40,-0.68
0.1,0,-0.00,0.10
0.7,0,-0.02,0.18
1.2,0,-0.07,0.41
1.7,0,-0.09,0.68
2.3,0,-0.03,1.00
2.8,0,0.12,1.31
3.4,0,0.37,1.55
3.9,0,0.63,1.78
4.5,0,0.82,2.06
5.0,0,0.91,2.41
5.5,0,0.89,2.75
6.1,0,0.76,3.07
6.6,0,0.53,3.35
7.2,0,0.27,3.58
0.1,0,-0.13,0.01
0.6,0,-0.25,0.06
1.2,0,-0.50,0.19
1.7,0,-0.81,0.33
2.3,0,-1.10,0.53
2.8,0,-1.38,0.72
3.4,0,-1.70,0.86
3.9,0,-2.05,0.91
4.4,0,-2.39,0.88
5.0,0,-2.73,0.74
5.5,0,-3.00,0.53
6.1,0,-3.22,0.27
6.6,0,-3.44,-0.02
0.1,0,-0.01,-0.11
0.6,0,-0.07,-0.24
1.2,0,-0.19,-0.51
1.7,0,-0.32,-0.83
2.3,0,-0.51,-1.11
2.8,0,-0.72,-1.41
3.4,0,-0.87,-1.72
3.9,0,-0.92,-2.07
4.5,0,-0.88,-2.41
5.0,0,-0.74,-2.74
5.5,0,-0.52,-3.01
6.1,0,-0.25,-3.23
6.6,0,0.05,-3.44
7.2,0,0.29,-3.67
0.1,0,0.07,0.00
0.6,0,0.16,-0.01
1.2,0,0.40,-0.03
1.7,0,0.72,-0.14
2.3,0,1.00,-0.31
2.8,0,1.28,-0.51
3.3,0,1.55,-0.72
3.9,0,1.87,-0.86
4.4,0,2.21,-0.91
5.0,0,2.56,-0.88
5.5,0,2.89,-0.74
6.1,0,3.16,-0.52
0.1,0,-0.00,0.12
0.7,0,-0.03,0.23
1.2,0,-0.08,0.47
1.8,0,-0.10,0.74
2.3,0,-0.05,1.07
2.8,0,0.08,1.35
3.4,0,0.30,1.60
3.9,0,0.53,1.84
4.5,0,0.71,2.15
5.0,0,0.77,2.50
5.6,0,0.72,2.85
6.1,0,0.56,3.15
6.7,0,0.34,3.42
0.1,0,-0.08,-0.00
0.7,0,-0.20,-0.02
1.2,0,-0.43,-0.07
1.7,0,-0.72,-0.06
2.3,0,-1.04,-0.00
2.8,0,-1.33,0.10
3.4,0,-1.59,0.29
3.9,0,-1.86,0.54
4.5,0,-2.15,0.74
5.0,0,-2.48,0.84
5.6,0,-2.83,0.84
6.1,0,-3.15,0.73
6.6,0,-3.43,0.52
7.2,0,-3.69,0.26
0.1,0,-0.01,-0.15
0.7,0,-0.04,-0.29
1.2,0,-0.13,-0.57
1.7,0,-0.21,-0.90
2.3,0,-0.38,-1.21
2.8,0,-0.57,-1.48
3.4,0,-0.74,-1.78
3.9,0,-0.81,-2.14
4.4,0,-0.82,-2.48
5.0,0,-0.72,-2.82
5.5,0,-0.55,-3.10
6.1,0,-0.31,-3.36
6.6,0,-0.05,-3.59
0.1,0,0.10,-0.00
0.6,0,0.21,-0.02
1.2,0,0.47,-0.08
1.7,0,0.78,-0.18
2.3,0,1.08,-0.37
2.8,0,1.37,-0.56
3.4,0,1.68,-0.72
3.9,0,2.02,-0.80
4.5,0,2.36,-0.83
5.0,0,2.71,-0.78
5.5,0,3.02,-0.62
6.1,0,3.28,-0.39
6.6,0,3.52,-0.14
0.1,0,-0.00,0.10
0.1,0,-0.01,-0.00
0.6,0,-0.11,-0.01
1.2,0,-0.35,-0.03
1.7,0,-0.63,0.01
2.3,0,-0.95,0.11
2.8,0,-1.25,0.31
3.4,0,-1.53,0.52
3.9,0,-1.81,0.68
4.5,0,-2.15,0.79
5.0,0,-2.52,0.79
5.5,0,-2.84,0.70
6.1,0,-3.13,0.51
6.6,0,-3.39,0.27
0.1,0,0.01,-0.12
0.7,0,0.06,-0.26
1.2,0,0.12,-0.49
1.7,0,0.14,-0.78
2.3,0,0.08,-1.12
2.8,0,-0.07,-1.41
3.4,0,-0.30,-1.68
3.9,0,-0.54,-1.93
4.5,0,-0.73,-2.21
5.0,0,-0.85,-2.56
5.5,0,-0.85,-2.89
6.1,0,-0.74,-3.22
6.6,0,-0.54,-3.50
7.2,0,-0.30,-3.75
0.1,0,0.11,-0.01
0.7,0,0.22,-0.03
1.2,0,0.48,-0.10
1.7,0,0.79,-0.20
2.3,0,1.10,-0.35
2.8,0,1.40,-0.53
3.4,0,1.72,-0.66
3.9,0,2.07,-0.72
4.5,0,2.42,-0.71
5.0,0,2.74,-0.60
5.5,0,3.04,-0.40
6.1,0,3.29,-0.17
6.6,0,3.53,0.08
0.1,0,-0.00,0.10
0.7,0,-0.01,0.21
1.2,0,-0.03,0.46
1.7,0,0.00,0.77
2.3,0,0.15,1.08
2.8,0,0.36,1.35
3.4,0,0.59,1.64
3.9,0,0.76,1.94
4.5,0,0.83,2.28
5.0,0,0.79,2.64
5.6,0,0.65,2.96
6.1,0,0.43,3.23
6.6,0,0.19,3.46
0.1,0,-0.09,-0.00
0.7,0,-0.22,-0.01
1.2,0,-0.47,-0.03
1.7,0,-0.76,0.02
2.3,0,-1.07,0.15
2.8,0,-1.35,0.37
3.3,0,-1.62,0.59
3.9,0,-1.90,0.79
4.4,0,-2.25,0.89
5.0,0,-2.58,0.88
5.5,0,-2.92,0.76
6.1,0,-3.19,0.55
6.6,0,-3.43,0.29
0.1,0,0.01,-0.12
0.6,0,0.06,-0.23
1.2,0,0.17,-0.44
1.7,0,0.23,-0.71
2.3,0,0.22,-1.03
2.8,0,0.12,-1.36
3.4,0,-0.09,-1.64
3.9,0,-0.35,-1.85
4.5,0,-0.65,-2.04
5.0,0,-0.93,-2.27
5.6,0,-1.11,-2.57
6.1,0,-1.18,-2.91
6.7,0,-1.14,-3.26
7.2,0,-1.00,-3.57
7.7,0,-0.76,-3.83
8.3,0,-0.46,-4.01
0.1,0,0.12,-0.00
0.7,0,0.23,-0.01
1.2,0,0.47,-0.00
1.7,0,0.77,-0.06
2.3,0,1.09,-0.21
2.8,0,1.36,-0.42
3.4,0,1.64,-0.61
3.9,0,1.96,-0.73
4.4,0,2.31,-0.76
5.0,0,2.65,-0.71
5.5,0,2.96,-0.55
6.1,0,3.23,-0.33
6.6,0,3.48,-0.08
0.1,0,-0.01,0.12
0.7,0,-0.07,0.25
1.2,0,-0.17,0.48
1.8,0,-0.23,0.75
2.3,0,-0.19,1.08
2.8,0,-0.07,1.36
3.4,0,0.13,1.59
3.9,0,0.41,1.79
4.4,0,0.69,1.98
5.0,0,0.93,2.25
5.5,0,1.07,2.57
0.1,0,-0.08,-0.00
0.7,0,-0.20,-0.03
1.2,0,-0.43,-0.09
1.8,0,-0.71,-0.10
2.3,0,-1.01,-0.07
2.8,0,-1.34,0.03
3.4,0,-1.62,0.21
3.9,0,-1.86,0.45
4.5,0,-2.11,0.68
5.0,0,-2.45,0.82
5.6,0,-2.78,0.85
6.1,0,-3.13,0.76
6.6,0,-3.41,0.58
7.2,0,-3.67,0.34
0.1,0,0.00,-0.08
0.6,0,-0.00,-0.19
1.2,0,-0.02,-0.44
1.7,0,-0.12,-0.75
2.3,0,-0.31,-1.04
2.8,0,-0.50,-1.33
3.4,0,-0.69,-1.63
3.9,0,-0.80,-1.97
4.5,0,-0.82,-2.31
5.0,0,-0.76,-2.66
5.5,0,-0.60,-2.97
6.1,0,-0.37,-3.24
6.6,0,-0.12,-3.48
0.1,0,0.14,0.01
0.6,0,0.23,0.04
1.2,0,0.45,0.14
1.7,0,0.71,0.20
2.3,0,1.04,0.17
2.8,0,1.35,0.07
3.4,0,1.58,-0.10
3.9,0,1.79,-0.37
4.4,0,1.98,-0.66
5.0,0,2.22,-0.91
5.5,0,2.54,-1.08
6.1,0,2.88,-1.13
6.6,0,3.23,-1.07
7.2,0,3.53,-0.90
7.7,0,3.77,-0.65
0.1,0,-0.01,0.12
0.7,0,-0.05,0.21
1.2,0,-0.17,0.42
1.7,0,-0.25,0.68
2.3,0,-0.27,0.99
2.8,0,-0.18,1.32
3.4,0,-0.04,1.59
3.9,0,0.19,1.82
4.5,0,0.47,2.03
5.0,0,0.74,2.26
5.6,0,0.94,2.55
0.1,0,-0.09,-0.00
0.7,0,-0.18,-0.03
1.2,0,-0.40,-0.11
1.8,0,-0.67,-0.14
2.3,0,-0.99,-0.14
2.8,0,-1.31,-0.04
3.4,0,-1.59,0.15
3.9,0,-1.82,0.42
4.5,0,-2.05,0.67
5.0,0,-2.36,0.85
5.6,0,-2.71,0.91
6.1,0,-3.05,0.86
6.6,0,-3.36,0.70
7.2,0,-3.61,0.48
0.1,0,-0.00,-0.12
0.6,0,0.00,-0.22
1.2,0,0.01,-0.45
1.7,0,-0.02,-0.73
2.3,0,-0.08,-1.05
2.8,0,-0.17,-1.35
3.4,0,-0.32,-1.60
3.9,0,-0.53,-1.87
4.5,0,-0.77,-2.13
5.0,0,-0.93,-2.44
5.5,0,-0.98,-2.78
6.1,0,-0.92,-3.13
6.6,0,-0.75,-3.43
7.2,0,-0.51,-3.68
0.1,0,0.10,-0.00
0.7,0,0.19,0.00
1.2,0,0.43,0.03
1.7,0,0.73,0.00
2.3,0,1.05,-0.12
2.8,0,1.34,-0.30
3.4,0,1.63,-0.50
3.9,0,1.91,-0.73
4.5,0,2.20,-0.89
5.0,0,2.56,-0.96
5.5,0,2.89,-0.90
6.1,0,3.20,-0.75
6.6,0,3.45,-0.51
7.2,0,3.68,-0.24
0.1,0,-0.00,0.08
0.6,0,-0.02,0.20
1.2,0,-0.06,0.44
1.7,0,-0.04,0.71
2.3,0,0.05,1.05
2.8,0,0.23,1.34
3.4,0,0.46,1.59
3.9,0,0.65,1.87
4.4,0,0.76,2.20
5.0,0,0.76,2.55
5.5,0,0.65,2.88
0.1,0,-0.07,-0.00
0.7,0,-0.20,-0.02
1.2,0,-0.46,-0.05
1.8,0,-0.74,-0.02
2.3,0,-1.02,0.06
2.8,0,-1.30,0.22
3.4,0,-1.61,0.40
3.9,0,-1.90,0.59
4.5,0,-2.24,0.71
5.0,0,-2.57,0.72
5.5,0,-2.91,0.62
6.1,0,-3.20,0.43
6.6,0,-3.46,0.19
0.1,0,0.00,-0.08
0.7,0,0.00,-0.18
1.2,0,0.02,-0.43
1.7,0,-0.03,-0.73
2.3,0,-0.14,-1.06
2.8,0,-0.33,-1.35
3.4,0,-0.53,-1.64
3.9,0,-0.72,-1.95
4.5,0,-0.83,-2.26
5.0,0,-0.84,-2.62
5.5,0,-0.74,-2.95
6.1,0,-0.55,-3.23
6.6,0,-0.30,-3.48
0.1,0,0.09,-0.00
0.6,0,0.19,-0.02
1.2,0,0.44,-0.10
1.7,0,0.75,-0.26
2.3,0,1.03,-0.43
2.8,0,1.34,-0.62
3.4,0,1.65,-0.78
3.9,0,1.98,-0.87
4.4,0,2.32,-0.86
5.0,0,2.66,-0.75
5.5,0,2.95,-0.56
6.1,0,3.21,-0.32
6.6,0,3.43,-0.06
0.1,0,-0.00,0.10
0.7,0,-0.01,0.19
1.2,0,-0.02,0.42
1.8,0,0.02,0.72
2.3,0,0.18,1.03
2.8,0,0.40,1.30
3.4,0,0.62,1.57
3.9,0,0.78,1.89
4.5,0,0.83,2.23
5.0,0,0.79,2.59
5.6,0,0.66,2.91
6.1,0,0.44,3.18
6.6,0,0.19,3.42
0.1,0,-0.13,0.01
0.1,0,0.00,-0.00
0.7,0,0.00,-0.12
1.2,0,0.01,-0.37
1.7,0,-0.05,-0.66
2.3,0,-0.19,-0.98
2.8,0,-0.38,-1.28
3.4,0,-0.55,-1.57
3.9,0,-0.69,-1.89
4.4,0,-0.73,-2.23
5.0,0,-0.69,-2.58
5.5,0,-0.55,-2.91
6.1,0,-0.35,-3.19
6.6,0,-0.11,-3.44
0.1,0,0.09,0.00
0.6,0,0.20,0.02
1.2,0,0.42,0.08
1.7,0,0.70,0.08
2.3,0,1.03,-0.00
2.8,0,1.33,-0.17
3.4,0,1.58,-0.40
3.9,0,1.82,-0.65
4.5,0,2.10,-0.86
5.0,0,2.43,-0.98
5.6,0,2.77,-0.98
6.1,0,3.10,-0.87
6.6,0,3.38,-0.66
7.2,0,3.62,-0.39
0.1,0,-0.00,0.07
0.6,0,-0.01,0.19
1.2,0,-0.02,0.43
1.7,0,0.02,0.73
2.3,0,0.13,1.05
2.8,0,0.32,1.35
3.4,0,0.50,1.65
3.9,0,0.69,1.92
4.4,0,0.85,2.23
5.0,0,0.91,2.57
5.5,0,0.85,2.91
6.1,0,0.69,3.22
6.6,0,0.45,3.48
0.1,0,-0.09,-0.00
0.6,0,-0.20,-0.03
1.2,0,-0.44,-0.09
1.7,0,-0.73,-0.10
2.3,0,-1.04,-0.03
2.8,0,-1.34,0.13
3.4,0,-1.58,0.35
3.9,0,-1.81,0.61
4.4,0,-2.08,0.81
5.0,0,-2.43,0.91
5.5,0,-2.76,0.90
6.1,0,-3.10,0.78
0.1,0,0.00,-0.08
0.6,0,0.01,-0.18
1.2,0,0.05,-0.42
1.7,0,0.03,-0.70
2.3,0,-0.05,-1.01
2.8,0,-0.23,-1.31
3.4,0,-0.48,-1.56
3.9,0,-0.69,-1.83
4.5,0,-0.85,-2.13
5.0,0,-0.91,-2.48
5.5,0,-0.85,-2.82
6.1,0,-0.69,-3.13
6.6,0,-0.45,-3.39
7.2,0,-0.18,-3.61
0.1,0,0.14,0.00
0.6,0,0.27,0.04
1.2,0,0.51,0.11
1.7,0,0.78,0.13
2.3,0,1.12,0.06
2.8,0,1.40,-0.10
3.3,0,1.63,-0.34
3.9,0,1.82,-0.61
4.4,0,2.08,-0.86
5.0,0,2.39,-1.01
5.5,0,2.75,-1.06
6.1,0,3.08,-0.99
6.6,0,3.39,-0.81
7.2,0,3.62,-0.56
0.1,0,0.01,0.13
0.6,0,0.03,0.22
1.2,0,0.11,0.45
1.7,0,0.24,0.78
2.3,0,0.41,1.09
2.8,0,0.60,1.40
3.4,0,0.75,1.72
3.9,0,0.82,2.05
4.5,0,0.81,2.39
5.0,0,0.71,2.72
5.5,0,0.52,3.02
6.1,0,0.26,3.28
6.6,0,-0.01,3.50
0.1,0,-0.08,0.00
0.6,0,-0.18,0.01
1.2,0,-0.44,0.04
1.7,0,-0.75,0.15
2.3,0,-1.04,0.35
2.8,0,-1.31,0.54
3.4,0,-1.61,0.71
3.9,0,-1.95,0.80
4.4,0,-2.29,0.81
5.0,0,-2.63,0.75
5.5,0,-2.93,0.61
6.0,0,-3.21,0.39
0.1,0,0.00,-0.08
0.6,0,0.03,-0.20
1.2,0,0.08,-0.45
1.7,0,0.07,-0.72
2.3,0,0.01,-1.02
2.8,0,-0.14,-1.33
3.4,0,-0.37,-1.60
3.9,0,-0.60,-1.86
4.4,0,-0.77,-2.17
5.0,0,-0.84,-2.51
5.5,0,-0.81,-2.85
6.1,0,-0.67,-3.16
6.6,0,-0.44,-3.43
0.1,0,0.10,-0.00
0.6,0,0.21,-0.02
1.2,0,0.45,-0.09
1.7,0,0.77,-0.22
2.3,0,1.05,-0.43
2.8,0,1.31,-0.68
3.4,0,1.58,-0.89
3.9,0,1.90,-1.02
4.4,0,2.24,-1.04
5.0,0,2.59,-0.97
5.5,0,2.90,-0.80
6.1,0,3.14,-0.56
6.6,0,3.35,-0.28
7.1,0,3.55,0.01
0.1,0,-0.01,0.12
0.7,0,-0.04,0.23
1.2,0,-0.13,0.46
1.7,0,-0.17,0.73
2.3,0,-0.15,1.04
2.8,0,-0.04,1.35
3.3,0,0.16,1.61
3.9,0,0.43,1.82
4.4,0,0.70,2.05
5.0,0,0.89,2.33
5.5,0,0.99,2.67
6.1,0,0.98,3.02
6.6,0,0.86,3.34
7.1,0,0.64,3.61
7.7,0,0.37,3.83
0.1,0,-0.09,0.00
0.7,0,-0.20,0.01
1.2,0,-0.46,0.05
1.7,0,-0.75,0.13
2.3,0,-1.06,0.27
2.8,0,-1.35,0.46
3.4,0,-1.64,0.64
3.9,0,-1.97,0.77
4.4,0,-2.30,0.81
5.0,0,-2.65,0.76
5.5,0,-2.97,0.61
0.1,0,0.00,-0.09
0.7,0,0.00,-0.23
1.2,0,-0.02,-0.50
1.7,0,-0.11,-0.80
2.3,0,-0.28,-1.10
2.8,0,-0.48,-1.38
3.4,0,-0.70,-1.65
3.9,0,-0.84,-1.97
4.5,0,-0.88,-2.31
5.0,0,-0.80,-2.65
5.5,0,-0.63,-2.95
6.1,0,-0.39,-3.21
6.6,0,-0.12,-3.45
0.1,0,0.13,0.00
0.6,0,0.25,-0.00
1.2,0,0.50,0.00
1.7,0,0.82,-0.06
2.3,0,1.12,-0.21
2.8,0,1.43,-0.41
3.4,0,1.73,-0.56
3.9,0,2.06,-0.67
4.4,0,2.40,-0.69
5.0,0,2.75,-0.63
5.5,0,3.06,-0.48
6.1,0,3.32,-0.28
6.6,0,3.58,-0.04
0.1,0,0.00,0.13
0.7,0,0.03,0.25
1.2,0,0.09,0.51
1.7,0,0.22,0.83
2.3,0,0.42,1.13
2.8,0,0.60,1.44
3.4,0,0.72,1.77
3.9,0,0.76,2.11
4.5,0,0.73,2.45
5.0,0,0.61,2.77
5.5,0,0.41,3.07
6.1,0,0.16,3.32
6.7,0,-0.10,3.57
0.1,0,-0.12,0.00
0.6,0,-0.22,0.01
1.2,0,-0.47,0.07
1.7,0,-0.78,0.19
2.3,0,-1.08,0.39
2.8,0,-1.35,0.60
3.4,0,-1.65,0.78
3.9,0,-1.98,0.88
4.5,0,-2.33,0.91
5.0,0,-2.66,0.84
5.5,0,-2.98,0.67
6.1,0,-3.24,0.44
6.7,0,-3.48,0.16
0.1,0,-0.00,-0.09
0.7,0,-0.01,-0.19
0.1,0,0.05,0.00
0.7,0,0.17,0.01
1.2,0,0.42,0.03
1.7,0,0.72,-0.01
2.3,0,1.04,-0.13
2.8,0,1.33,-0.33
3.4,0,1.59,-0.55
3.9,0,1.90,-0.73
4.5,0,2.23,-0.80
5.0,0,2.56,-0.78
5.5,0,2.89,-0.67
6.1,0,3.17,-0.47
6.6,0,3.43,-0.21
0.1,0,-0.00,0.11
0.7,0,-0.03,0.23
1.2,0,-0.07,0.49
1.8,0,-0.05,0.79
2.3,0,0.06,1.12
2.8,0,0.24,1.42
3.4,0,0.45,1.69
3.9,0,0.65,1.98
4.5,0,0.79,2.30
5.0,0,0.83,2.64
5.5,0,0.75,2.98
6.1,0,0.57,3.28
6.6,0,0.34,3.54
0.1,0,-0.08,-0.00
0.6,0,-0.20,-0.00
1.2,0,-0.46,0.02
1.7,0,-0.77,0.11
2.3,0,-1.08,0.25
2.8,0,-1.38,0.41
3.4,0,-1.68,0.58
3.9,0,-1.97,0.77
4.5,0,-2.30,0.88
5.0,0,-2.65,0.88
5.5,0,-2.98,0.77
6.1,0,-3.26,0.56
6.6,0,-3.49,0.31
0.1,0,0.00,-0.08
0.6,0,0.01,-0.19
1.2,0,0.03,-0.43
1.7,0,-0.01,-0.72
2.3,0,-0.12,-1.04
2.8,0,-0.30,-1.34
3.3,0,-0.51,-1.62
3.9,0,-0.73,-1.89
4.4,0,-0.89,-2.19
5.0,0,-0.95,-2.52
5.5,0,-0.90,-2.86
6.0,0,-0.74,-3.17
6.6,0,-0.49,-3.43
0.1,0,0.09,-0.00
0.7,0,0.19,-0.01
1.2,0,0.45,-0.05
1.7,0,0.75,-0.16
2.3,0,1.03,-0.35
2.8,0,1.30,-0.56
3.4,0,1.60,-0.73
3.9,0,1.94,-0.83
4.4,0,2.29,-0.83
5.0,0,2.63,-0.76
5.5,0,2.94,-0.60
6.1,0,3.20,-0.37
6.6,0,3.44,-0.10
0.1,0,0.00,0.08
0.6,0,-0.00,0.19
1.2,0,0.01,0.45
1.7,0,0.07,0.76
2.3,0,0.22,1.07
2.8,0,0.41,1.35
3.3,0,0.58,1.65
3.9,0,0.69,1.97
4.4,0,0.73,2.31
5.0,0,0.69,2.66
5.5,0,0.56,2.98
6.0,0,0.35,3.25
6.6,0,0.10,3.51
0.1,0,-0.10,-0.00
0.6,0,-0.22,-0.03
1.2,0,-0.47,-0.09
1.7,0,-0.74,-0.09
2.3,0,-1.08,-0.03
2.8,0,-1.39,0.14
3.4,0,-1.64,0.38
3.9,0,-1.88,0.62
4.5,0,-2.19,0.79
5.0,0,-2.54,0.85
5.6,0,-2.87,0.80
6.1,0,-3.19,0.64
6.7,0,-3.45,0.40
0.1,0,0.00,-0.07
0.6,0,0.01,-0.19
1.2,0,0.02,-0.43
1.7,0,-0.03,-0.73
2.3,0,-0.13,-1.06
2.8,0,-0.29,-1.35
3.4,0,-0.51,-1.64
3.9,0,-0.72,-1.94
4.4,0,-0.84,-2.25
5.0,0,-0.85,-2.60
5.5,0,-0.76,-2.93
